0.023219954,-220
0.026122448,-220
0.029024943,-220
0.031927437,-220
0.034829931,-220
0.037732426,-220
0.040634920,-220
0.043537414,-220
0.046439909,-220
0.049342403,-220
0.052244897,-220
0.055147392,-220
0.058049886,-220
0.060952380,-220
0.063854875,-220
0.066757369,-220
0.069659863,226.446
0.072562358,227.758
0.075464852,226.446
0.078367346,226.446
0.081269841,226.446
0.084172335,225.142
0.087074829,225.142
0.089977324,225.142
0.092879818,225.142
0.095782312,225.142
0.098684807,225.142
0.101587301,223.846
0.104489795,223.846
0.107392290,223.846
0.110294784,223.846
0.113197278,223.846
0.116099773,223.846
0.119002267,225.142
0.121904761,225.142
0.124807256,225.142
0.127709750,225.142
0.130612244,225.142
0.133514739,225.142
0.136417233,225.142
0.139319727,225.142
0.142222222,225.142
0.145124716,223.846
0.148027210,222.556
0.150929705,221.274
0.153832199,221.274
0.156734693,218.733
0.159637188,216.221
0.162539682,217.473
0.165442176,217.473
0.168344671,218.733
0.171247165,217.473
0.174149659,220
0.177052154,221.274
0.179954648,222.556
0.182857142,225.142
0.185759637,223.846
0.188662131,225.142
0.191564625,222.556
0.194467120,221.274
0.197369614,221.274
0.200272108,220
0.203174603,217.473
0.206077097,214.975
0.208979591,213.737
0.211882086,211.282
0.214784580,210.065
0.217687074,206.456
0.220589569,205.267
0.223492063,201.741
0.226394557,199.424
0.229297052,195.998
0.232199546,193.746
0.235102040,191.521
0.238004535,186.069
0.240907029,-220
0.243809523,-220
0.246712018,-220
0.249614512,-220
0.252517006,-220
0.255419501,-220
0.258321995,-220
0.261224489,-220
0.264126984,-220
0.267029478,-220
0.269931972,-220
0.272834467,-220
0.275736961,-220
0.278639455,-220
0.281541950,-220
0.284444444,-220
0.287346938,-220
0.290249433,-220
0.293151927,-220
0.296054421,-220
0.298956916,-220
0.301859410,-220
0.304761904,-220
0.307664399,-220
0.310566893,-220
0.313469387,-220
0.316371882,-220
0.319274376,199.424
0.322176870,195.998
0.325079365,195.998
0.327981859,194.869
0.330884353,194.869
0.333786848,194.869
0.336689342,194.869
0.339591836,195.998
0.342494331,195.998
0.345396825,195.998
0.348299319,195.998
0.351201814,195.998
0.354104308,195.998
0.357006802,195.998
0.359909297,195.998
0.362811791,195.998
0.365714285,195.998
0.368616780,195.998
0.371519274,197.133
0.374421768,197.133
0.377324263,197.133
0.380226757,197.133
0.383129251,197.133
0.386031746,197.133
0.388934240,198.275
0.391836734,198.275
0.394739229,198.275
0.397641723,197.133
0.400544217,197.133
0.403446712,197.133
0.406349206,195.998
0.409251700,195.998
0.412154195,195.998
0.415056689,195.998
0.417959183,195.998
0.420861678,195.998
0.423764172,195.998
0.426666666,195.998
0.429569160,197.133
0.432471655,197.133
0.435374149,197.133
0.438276643,197.133
0.441179138,197.133
0.444081632,197.133
0.446984126,197.133
0.449886621,197.133
0.452789115,197.133
0.455691609,197.133
0.458594104,197.133
0.461496598,197.133
0.464399092,197.133
0.467301587,195.998
0.470204081,195.998
0.473106575,194.869
0.476009070,193.746
0.478911564,192.631
0.481814058,190.418
0.484716553,190.418
0.487619047,189.321
0.490521541,188.231
0.493424036,188.231
0.496326530,189.321
0.499229024,190.418
0.502131519,191.521
0.505034013,192.631
0.507936507,193.746
0.510839002,193.746
0.513741496,193.746
0.516643990,193.746
0.519546485,193.746
0.522448979,192.631
0.525351473,192.631
0.528253968,191.521
0.531156462,190.418
0.534058956,190.418
0.536961451,189.321
0.539863945,189.321
0.542766439,188.231
0.545668934,187.147
0.548571428,187.147
0.551473922,184.997
0.554376417,183.932
0.557278911,183.932
0.560181405,183.932
0.563083900,183.932
0.565986394,183.932
0.568888888,184.997
0.571791383,186.069
0.574693877,188.231
0.577596371,189.321
0.580498866,190.418
0.583401360,190.418
0.586303854,189.321
0.589206349,189.321
0.592108843,189.321
0.595011337,188.231
0.597913832,188.231
0.600816326,188.231
0.603718820,187.147
0.606621315,187.147
0.609523809,186.069
0.612426303,186.069
0.615328798,186.069
0.618231292,184.997
0.621133786,184.997
0.624036281,184.997
0.626938775,183.932
0.629841269,183.932
0.632743764,183.932
0.635646258,183.932
0.638548752,183.932
0.641451247,182.872
0.644353741,182.872
0.647256235,182.872
0.650158730,182.872
0.653061224,182.872
0.655963718,181.819
0.658866213,180.772
0.661768707,180.772
0.664671201,179.731
0.667573696,178.696
0.670476190,178.696
0.673378684,177.666
0.676281179,176.643
0.679183673,175.626
0.682086167,174.614
0.684988662,173.608
0.687891156,173.608
0.690793650,173.608
0.693696145,172.609
0.696598639,173.608
0.699501133,173.608
0.702403628,173.608
0.705306122,174.614
0.708208616,175.626
0.711111111,176.643
0.714013605,177.666
0.716916099,179.731
0.719818594,180.772
0.722721088,181.819
0.725623582,183.932
0.728526077,184.997
0.731428571,186.069
0.734331065,187.147
0.737233560,188.231
0.740136054,189.321
0.743038548,190.418
0.745941043,191.521
0.748843537,192.631
0.751746031,193.746
0.754648526,193.746
0.757551020,193.746
0.760453514,194.869
0.763356009,194.869
0.766258503,194.869
0.769160997,194.869
0.772063492,194.869
0.774965986,194.869
0.777868480,193.746
0.780770975,192.631
0.783673469,191.521
0.786575963,189.321
0.789478458,189.321
0.792380952,189.321
0.795283446,189.321
0.798185941,189.321
0.801088435,190.418
0.803990929,190.418
0.806893424,193.746
0.809795918,194.869
0.812698412,195.998
0.815600907,197.133
0.818503401,197.133
0.821405895,197.133
0.824308390,197.133
0.827210884,197.133
0.830113378,195.998
0.833015873,195.998
0.835918367,195.998
0.838820861,195.998
0.841723356,194.869
0.844625850,194.869
0.847528344,194.869
0.850430839,194.869
0.853333333,194.869
0.856235827,194.869
0.859138321,193.746
0.862040816,193.746
0.864943310,192.631
0.867845804,192.631
0.870748299,191.521
0.873650793,190.418
0.876553287,190.418
0.879455782,190.418
0.882358276,189.321
0.885260770,189.321
0.888163265,188.231
0.891065759,188.231
0.893968253,188.231
0.896870748,187.147
0.899773242,187.147
0.902675736,186.069
0.905578231,186.069
0.908480725,186.069
0.911383219,184.997
0.914285714,184.997
0.917188208,183.932
0.920090702,183.932
0.922993197,182.872
0.925895691,182.872
0.928798185,181.819
0.931700680,180.772
0.934603174,179.731
0.937505668,178.696
0.940408163,177.666
0.943310657,176.643
0.946213151,175.626
0.949115646,173.608
0.952018140,172.609
0.954920634,171.614
0.957823129,169.643
0.960725623,168.666
0.963628117,167.695
0.966530612,166.729
0.969433106,165.769
0.972335600,164.814
0.975238095,163.865
0.978140589,162.921
0.981043083,162.921
0.983945578,161.982
0.986848072,161.982
0.989750566,161.049
0.992653061,161.049
0.995555555,161.982
0.998458049,161.982
1.001360544,161.982
1.004263038,161.049
1.007165532,160.122
1.010068027,160.122
1.012970521,157.371
1.015873015,154.668
1.018775510,152.01
1.021678004,149.399
1.024580498,147.683
1.027482993,145.987
1.030385487,144.31
1.033287981,143.479
1.036190476,142.652
1.039092970,141.831
1.041995464,141.014
1.044897959,141.014
1.047800453,140.202
1.050702947,141.014
1.053605442,141.831
1.056507936,143.479
1.059410430,145.146
1.062312925,147.683
1.065215419,149.399
1.068117913,151.135
1.071020408,152.01
1.073922902,153.777
1.076825396,154.668
1.079727891,155.563
1.082630385,157.371
1.085532879,159.2
1.088435374,161.049
1.091337868,162.921
1.094240362,165.769
1.097142857,167.695
1.100045351,169.643
1.102947845,172.609
1.105850340,174.614
1.108752834,-241.301
1.111655328,-242.699
1.114557823,-238.53
1.117460317,-238.53
1.120362811,-239.912
1.123265306,-242.699
1.126167800,-244.105
1.129070294,-245.519
1.131972789,-248.372
1.134875283,-249.811
1.137777777,-252.714
1.140680272,-255.65
1.143582766,-258.621
1.146485260,-260.119
1.149387755,-263.141
1.152290249,-266.199
1.155192743,-220
1.158095238,-220
1.160997732,-220
1.163900226,-220
1.166802721,-220
1.169705215,-220
1.172607709,-220
1.175510204,-220
1.178412698,-220
1.181315192,-220
1.184217687,-220
1.187120181,-220
1.190022675,-220
1.192925170,-220
1.195827664,-220
1.198730158,-220
1.201632653,-220
1.204535147,-220
1.207437641,-220
1.210340136,-220
1.213242630,-220
1.216145124,-220
1.219047619,-220
1.221950113,-220
1.224852607,337.332
1.227755102,335.389
1.230657596,331.537
1.233560090,331.537
1.236462585,325.841
1.239365079,323.965
1.242267573,320.244
1.245170068,316.565
1.248072562,314.742
1.250975056,312.929
1.253877551,307.553
1.256780045,305.782
1.259682539,302.27
1.262585034,298.798
1.265487528,295.366
1.268390022,291.973
1.271292517,288.62
1.274195011,285.305
1.277097505,282.028
1.280000000,280.403
1.282902494,277.183
1.285804988,273.999
1.288707482,272.421
1.291609977,270.852
1.294512471,269.292
1.297414965,266.199
1.300317460,264.665
1.303219954,263.141
1.306122448,263.141
1.309024943,261.626
1.311927437,261.626
1.314829931,261.626
1.317732426,261.626
1.320634920,261.626
1.323537414,261.626
1.326439909,261.626
1.329342403,263.141
1.332244897,263.141
1.335147392,263.141
1.338049886,264.665
1.340952380,263.141
1.343854875,263.141
1.346757369,263.141
1.349659863,263.141
1.352562358,263.141
1.355464852,261.626
1.358367346,261.626
1.361269841,260.119
1.364172335,258.621
1.367074829,258.621
1.369977324,257.131
1.372879818,255.65
1.375782312,251.258
1.378684807,248.372
1.381587301,241.301
1.384489795,235.79
1.387392290,234.432
1.390294784,233.082
1.393197278,231.739
1.396099773,231.739
1.399002267,233.082
1.401904761,234.432
1.404807256,234.432
1.407709750,234.432
1.410612244,231.739
1.413514739,231.739
1.416417233,-220
1.419319727,-220
1.422222222,-220
1.425124716,-220
1.428027210,-220
1.430929705,-220
1.433832199,-220
1.436734693,-220
1.439637188,-220
1.442539682,-220
1.445442176,-220
1.448344671,-220
1.451247165,-220
1.454149659,-220
1.457052154,-220
1.459954648,-220
1.462857142,-220
1.465759637,-220
1.468662131,-220
1.471564625,-220
1.474467120,-220
1.477369614,255.65
1.480272108,254.178
1.483174603,249.811
1.486077097,248.372
1.488979591,246.942
1.491882086,244.105
1.494784580,242.699
1.497687074,239.912
1.500589569,237.156
1.503492063,235.79
1.506394557,233.082
1.509297052,230.405
1.512199546,227.758
1.515102040,226.446
1.518004535,223.846
1.520907029,221.274
1.523809523,220
1.526712018,217.473
1.529614512,214.975
1.532517006,213.737
1.535419501,211.282
1.538321995,208.855
1.541224489,207.652
1.544126984,205.267
1.547029478,202.91
1.549931972,200.579
1.552834467,199.424
1.555736961,198.275
1.558639455,197.133
1.561541950,197.133
1.564444444,195.998
1.567346938,194.869
1.570249433,194.869
1.573151927,194.869
1.576054421,193.746
1.578956916,193.746
1.581859410,192.631
1.584761904,191.521
1.587664399,190.418
1.590566893,190.418
1.593469387,189.321
1.596371882,189.321
1.599274376,188.231
1.602176870,188.231
1.605079365,186.069
1.607981859,183.932
1.610884353,182.872
1.613786848,179.731
1.616689342,178.696
1.619591836,176.643
1.622494331,173.608
1.625396825,-220
1.628299319,-220
1.631201814,-220
1.634104308,-220
1.637006802,-220
1.639909297,-220
1.642811791,-220
1.645714285,-220
1.648616780,-220
1.651519274,-220
1.654421768,-220
1.657324263,-220
1.660226757,-220
1.663129251,-220
1.666031746,-220
1.668934240,-220
1.671836734,-220
1.674739229,-220
1.677641723,-220
1.680544217,-220
1.683446712,-220
